SBS-1 Log from KAMPENHOUT for 08/03/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
400FDD EZY89HL  G-EZBL   A319 38025 22725 08/03/2015 11:46:12
3C4862 BER759K  D-ABCB   A321 20150 24750 08/03/2015 11:46:45
4BA8ED THY1XY   TC-JGM   B738 9400  -25   08/03/2015 11:46:59
8960D3 UAE39    A6-EBL   B77W 36000 36000 08/03/2015 11:47:02
A3979F UPS209   N330UP   B763 34950 16975 08/03/2015 11:47:02
4CAA5C RYR130T  EI-EVX   B738 31000 17025 08/03/2015 11:47:04
3C4DD2 GWI2G    D-ACNR   CRJ9 26950 34000 08/03/2015 11:47:10
400AFB BAW982G  G-EUXC   A321 33225 39000 08/03/2015 11:47:25
461E14 FCM7RG   OH-LKE   E190 125   38850 08/03/2015 11:47:28
400940 BAW965   G-EUOH   A319 38000 32325 08/03/2015 11:47:29
3C6585 DLH5H    D-AILE   A319 32350 26500 08/03/2015 11:47:35
44DC32 OOWAR    OO-WAR   P28A 300   1500  08/03/2015 11:47:48
4CA25A RYR332F  EI-DHE   B738 6750  4475  08/03/2015 11:48:41
4486F4 OOAWT    OO-AWT   C172 1625  -25   08/03/2015 11:48:51
4CC29F ICE784   TF-FIH   B752 35000 7950  08/03/2015 11:48:59
400D89 -------- G-MEDL   A321 32000 32000 08/03/2015 11:49:10
4C01E2 ASL380   YU-APC   A319 38000 32950 08/03/2015 11:49:29
4BAB28 THY6HJ   TC-JYH   B739 29500 37000 08/03/2015 11:49:42
449F2C -------- OO-GYL   M20P 2175  2250  08/03/2015 11:49:52
020108 MAC128   CN-NMG   A320 9250  29875 08/03/2015 11:49:54
4CA4F0 RYR892B  EI-DPL   B738 8750  13175 08/03/2015 11:50:11
4B1A1C -------- HB-JXC   A320 ----- ----- 08/03/2015 11:50:18
45AA97 JTG717   OY-JTW   B737 34000 34975 08/03/2015 11:50:24
400804 BAW977   G-EUPD   A319 38000 34450 08/03/2015 11:50:38
461F98 FIN7HF   OH-LZC   A321 34425 35000 08/03/2015 11:51:18
4840E3 KLM1740  PH-KZF   F70  22000 7275  08/03/2015 11:51:29
44CE72 BEL714   OO-SSR   A319 13875 0     08/03/2015 11:51:40
4009DF -------- G-OOBE   B752 33000 9200  08/03/2015 11:52:06
AAFD1F DAL125   N807NW   A333 8900  11000 08/03/2015 11:52:08
4D010D CLX715   LX-YCV   B744 30975 24450 08/03/2015 11:52:22
51002A -------- EW-250PA B735 28375 28375 08/03/2015 11:52:24
400490 BAW235   G-BNWM   B763 37450 39025 08/03/2015 11:52:25
44CC27 OOSAG    OO-SAG   P28A 300   500   08/03/2015 11:52:26
405F12 EZY81MF  G-EZTB   A320 36000 36000 08/03/2015 11:52:27
44A822 -------- OO-JAB   P28A 16250 17325 08/03/2015 11:52:36
44A832 JAF327   OO-JAR   B737 -50   18700 08/03/2015 11:52:41
484654 PHENJ    PH-ENJ   PA18 ----- ----- 08/03/2015 11:52:55
896188 UAE1     A6-EEI   A388 40000 33550 08/03/2015 11:53:01
45D067 VKG2438  OY-TCG   A321 34025 34975 08/03/2015 11:53:07
3C6508 DLH442   D-AIHH   A346 31100 35975 08/03/2015 11:54:05
4BAA6D THY8HN   TC-JSM   A321 125   27275 08/03/2015 11:54:32
44C1E3 G14      G14      MD52 200   400   08/03/2015 11:55:01
344217 AEA1098  EC-LPQ   B738 9625  36000 08/03/2015 11:55:03
06A02C QTR023   A7-ACE   A332 38000 38000 08/03/2015 11:55:12
484FE6 PHKLQ    PH-KLQ   A210 5450  5500  08/03/2015 11:55:15
4008B3 BAW926M  G-EUPS   A319 28125 37000 08/03/2015 11:55:32
501D20 CTN4AS   9A-CTK   A320 9100  30725 08/03/2015 11:55:56
484355 KZR904   P4-NAS   A321 15775 17625 08/03/2015 11:56:45
484370 KLM757   PH-BQI   B772 7875  28900 08/03/2015 11:56:58
4CA244 RYR72HF  EI-DCN   B738 37000 21250 08/03/2015 11:57:22
3C662E DLH9JW   D-AIQN   A320 16200 425   08/03/2015 11:57:30
40697B BAW855   G-EUYP   A320 35975 29375 08/03/2015 11:57:33
4CA13D -------- EI-CVA   A320 ----- ----- 08/03/2015 11:57:34
71023F HZHSH    HZ-HSH   CL60 34750 37000 08/03/2015 11:57:46
60084D AHY074   4K-AZ77  A320 33875 34700 08/03/2015 11:57:53
440C87 AUA89    OE-LAT   B763 30000 30000 08/03/2015 11:58:16
44DA05 OOVPE    OO-VPE   DR40 600   1200  08/03/2015 11:58:30
0C8007 -------- PZ-TCP   A343 14325 13575 08/03/2015 11:58:30
406011 -------- G-EZTG   A320 36000 36000 08/03/2015 11:58:39
4CA64A RYR781V  EI-DYH   B738 14625 16000 08/03/2015 11:58:58
4D0104 CLX778   LX-VCD   B748 18525 30000 08/03/2015 11:58:59
44007C AUA87    OE-LPC   B772 36000 36000 08/03/2015 11:59:38
A1777B N194ER   N194ER   C510 250   26775 08/03/2015 11:59:47
508278 AUI7LM   UR-PSE   B738 28000 25600 08/03/2015 12:00:08
484FFF KLM256   PH-AKE   A333 19000 18525 08/03/2015 12:00:25
4BA94C THY12    TC-JJL   B77W 35000 35000 08/03/2015 12:00:29
406673 EZY37NU  G-EZUZ   A320 36000 36000 08/03/2015 12:00:30
06A03C QTR007   A7-AEC   A333 40000 34700 08/03/2015 12:00:33
3C4ACE DLH422   D-ABVN   B744 34000 34000 08/03/2015 12:00:40
4849D2 PHNRA    PH-NRA   PA38 1000  300   08/03/2015 12:00:58
4CA769 RYR82LG  EI-EFN   B738 38000 38000 08/03/2015 12:01:02
896181 -------- A6-EEB   A388 27125 39900 08/03/2015 12:01:38
3C4AA8 -------- D-ABUH   B763 31025 31025 08/03/2015 12:01:40
44B66E OOMSN    OO-MSN   C310 500   200   08/03/2015 12:01:50
400F01 EZY58XG  G-EZBG   A319 9725  36600 08/03/2015 12:01:51
44D2C2 OOTVB    OO-TVB   C150 1300  1200  08/03/2015 12:02:03
4CA216 EIN35Y   EI-DEH   A320 36000 35975 08/03/2015 12:02:09
44CE70 BEL5EE   OO-SSP   A319 425   13050 08/03/2015 12:02:10
44D991 VLM604P  OO-VLQ   F50  19600 0     08/03/2015 12:02:22
400C42 -------- G-EJAR   A319 38050 38050 08/03/2015 12:02:25
4CA215 -------- EI-DEG   A320 36000 36000 08/03/2015 12:02:50
44A82F JAF777   OO-JAO   B737 7650  0     08/03/2015 12:03:05
406ADC -------- G-GAEC   A210 1800  1800  08/03/2015 12:03:22
3C5449 DLH2LL   D-AEBI   E190 10200 -50   08/03/2015 12:03:39
484161 KLM1613  PH-BXH   B738 11075 22025 08/03/2015 12:03:40
5082E9 AUI4PC   UR-EMD   E190 20000 -125  08/03/2015 12:04:04
406C72 -------- G-EZWZ   A320 34275 32375 08/03/2015 12:04:16
400CD2 EZY12JG  G-EZIS   A319 38000 37975 08/03/2015 12:04:22
4CAA5F RYR3131  EI-EXD   B738 26725 35000 08/03/2015 12:04:24
400E5C EZY5357  G-EZAZ   A319 29025 39050 08/03/2015 12:04:28
4CA2A9 RYR5173  EI-DHV   B738 38000 26325 08/03/2015 12:05:09
3C6752 GWI31Y   D-AIZR   A320 24900 35775 08/03/2015 12:05:17
3C651A DLH400   D-AIHZ   A346 29925 33975 08/03/2015 12:05:27
461F97 FIN4TL   OH-LZB   A321 35000 35000 08/03/2015 12:05:47
461FA0 -------- OH-LZK   A321 33975 33975 08/03/2015 12:05:56
4844DC -------- PH-EMJ   C172 2200  1800  08/03/2015 12:05:58
400FDB EZY84FU  G-EZBJ   A319 38000 27000 08/03/2015 12:06:13
484557 KLM1598  PH-BXZ   B738 33000 9150  08/03/2015 12:07:00
44DA6C OOVSL    OO-VSL   DR40 -400  -300  08/03/2015 12:07:06
45D066 VKG6724  OY-TCF   A321 36000 36025 08/03/2015 12:07:07
400C4F EZY75LX  G-EZIM   A319 10150 24000 08/03/2015 12:07:29
4CA1B8 RYR78NG  EI-DAG   B738 4825  2475  08/03/2015 12:07:31
706017 KAC102   9K-AOA   B772 27225 37000 08/03/2015 12:07:53
448D63 OOCKC    OO-CKC   C182 3700  3200  08/03/2015 12:07:56
44A8AD JAF9GB   OO-JEM   E190 18000 7300  08/03/2015 12:08:37
4841D6 TRA6318  PH-XRC   B737 30000 4950  08/03/2015 12:08:42
400CD3 EZY53FG  G-EZIT   A319 38000 38050 08/03/2015 12:08:50
AA8882 UAL988   N778UA   B772 28900 34000 08/03/2015 12:09:28
400879 -------- G-EUPJ   A319 ----- ----- 08/03/2015 12:09:35
AE042A RCH907   62-3545  K35R 30000 22900 08/03/2015 12:10:00
484CFE PHTCS    PH-TCS   P32R 300   1700  08/03/2015 12:10:01
484CC3 -------- PH-EZS   E190 ----- ----- 08/03/2015 12:10:04
4496C8 OOEVH    OO-LVH   C172 675   3300  08/03/2015 12:10:15
4007EF BAW118   G-YMMD   B772 39000 34425 08/03/2015 12:10:17
4CA27C RYR893P  EI-DHO   B738 18750 50    08/03/2015 12:11:01
448603 -------- OO-APC   C150 1700  1300  08/03/2015 12:11:14
AE0806 RCH598   99-0060  C17  33000 27000 08/03/2015 12:11:29
40057D BAW156   G-CIVD   B744 38000 31800 08/03/2015 12:11:31
406539 EZY16TM  G-EZGJ   A319 38025 27300 08/03/2015 12:11:46
449887 -------- OO-FDG   F2TH 23000 -25   08/03/2015 12:11:48
4CA33E RYR3203  EI-FEI   B738 38000 38000 08/03/2015 12:12:23
C027D1 ACA7185  C-FPCA   B763 37975 37975 08/03/2015 12:12:33
06A014 -------- A7-HHJ   A319 36125 37000 08/03/2015 12:13:16
39A58F -------- F-HJMP   C208 13325 13225 08/03/2015 12:13:38
4B85B0 PGT50UP  TC-AMP   B738 36000 26725 08/03/2015 12:13:40
40058C BAW125   G-ZZZC   B772 28350 37000 08/03/2015 12:13:53
505C78 AXE4930  OM-CEX   B734 32975 20025 08/03/2015 12:14:07
48455C -------- PH-BGE   B737 22325 27600 08/03/2015 12:14:08
4951D3 TAP617   CS-TNS   A320 150   11600 08/03/2015 12:14:09
4010ED EZY49ET  G-EZBY   A319 7675  26825 08/03/2015 12:14:29
4BAA6B THY5WY   TC-JSK   A321 16275 19150 08/03/2015 12:14:32
448EC5 OOCVE    OO-CVE   C172 1100  1400  08/03/2015 12:14:35
4787B2 NAX92Y   LN-NGE   B738 36000 36975 08/03/2015 12:14:54
484164 KLM1011  PH-BXL   B738 8800  29925 08/03/2015 12:15:36
44CDC7 BEL6EP   OO-SNG   A320 350   24025 08/03/2015 12:15:50
4A3062 ROT362G  YR-LCB   A310 13050 25800 08/03/2015 12:15:54
40631F EZY34FJ  G-EZGA   A319 37975 37975 08/03/2015 12:15:54
4CA6AA RYR170J  EI-DYW   B738 3625  2500  08/03/2015 12:16:28
4CA83F -------- EI-STA   B733 35925 35925 08/03/2015 12:16:57
4CA8EB RYR18XY  EI-ENZ   B738 38000 25300 08/03/2015 12:17:03
3C4DD7 GWI37X   D-ACNW   CRJ9 34000 35000 08/03/2015 12:17:07
4CA7FE RYR785M  EI-EKA   B738 25075 25050 08/03/2015 12:17:27
0200A1 RAM352   CN-TJE   C525 18300 50    08/03/2015 12:18:05
34324F IBE32SH  EC-LEI   A319 300   23525 08/03/2015 12:18:16
484442 KLM1575  PH-BXU   B738 11350 26025 08/03/2015 12:18:36
896317 UAE183   A6-ENU   B77W 12000 0     08/03/2015 12:19:01
495293 TAP1260  CS-TTS   A319 35975 36000 08/03/2015 12:19:32
484CB8 KLM20H   PH-BGR   B737 32825 8425  08/03/2015 12:20:01
400A66 -------- G-MEDJ   A321 33125 32800 08/03/2015 12:20:10
484C54 -------- PH-EZP   E190 13775 12900 08/03/2015 12:20:12
48ADA5 -------- SP-LNF   E190 35000 35000 08/03/2015 12:20:22
738052 ELY338   4X-EHC   B739 10450 20025 08/03/2015 12:20:25
7C492A QFA9     VH-OQK   A388 40000 33675 08/03/2015 12:20:37
44D876 OOVCV    OO-VCV   C177 1625  -100  08/03/2015 12:21:10
4CA702 RYR66GZ  EI-EBE   B738 30850 37000 08/03/2015 12:21:18
400FBA BEE1837  G-JECP   DH8D 20000 20000 08/03/2015 12:21:31
4CA353 NAX2513  EI-FHC   B738 36000 26625 08/03/2015 12:21:36
44DD35 -------- OO-WIU   C172 1000  1200  08/03/2015 12:21:36
405F0C -------- G-EZFD   A319 37975 38000 08/03/2015 12:22:04
3C544E DLH1RL   D-AEBN   E190 125   30975 08/03/2015 12:22:15
484188 TRA624L  PH-XRA   B737 30275 6575  08/03/2015 12:22:19
400B84 -------- G-DBCF   A319 ----- ----- 08/03/2015 12:22:19
484B31 KLM49L   PH-EZD   E190 12750 38900 08/03/2015 12:22:37
3C49ED CFG9CV   D-ABOM   B753 20900 32150 08/03/2015 12:23:19
4B1A1B EZS97DC  HB-JXB   A320 16100 400   08/03/2015 12:23:19
485065 -------- PH-EZZ   E190 12100 9250  08/03/2015 12:23:22
4CA858 RYR67WH  EI-EMP   B738 12800 20700 08/03/2015 12:23:46
491306 NJE085G  CS-DXF   C56X 125   30750 08/03/2015 12:23:53
485084 -------- PH-EXB   E190 20125 21050 08/03/2015 12:24:04
4CA6A5 RYR45DC  EI-DYP   B738 38000 38000 08/03/2015 12:24:05
4007F3 BAW7     G-YMMH   B772 33000 33900 08/03/2015 12:24:10
400C4A -------- G-EZIH   A319 38050 38050 08/03/2015 12:24:42
484371 KLM751   PH-BQK   B772 15375 13525 08/03/2015 12:24:55
4CA700 RYR704G  EI-EBC   B738 37000 37000 08/03/2015 12:25:01
738067 ELY334   4X-EKE   B737 75    23950 08/03/2015 12:25:04
484F6C TRA131R  PH-HSF   B738 9375  39000 08/03/2015 12:25:14
4008E5 -------- G-MIDT   A320 33875 33775 08/03/2015 12:25:15
3C64F6 DLH408   D-AIGV   A343 18475 33975 08/03/2015 12:25:22
501D1E CTN82W   9A-CTI   A319 31425 37000 08/03/2015 12:25:32
3C5ED3 QGA697D  D-AGVS   GLF4 24000 24000 08/03/2015 12:26:16
44C8B3 OORES    OO-RES   AC11 0     1000  08/03/2015 12:26:39
44A9F3 JAF058   OO-JOS   B737 0     2675  08/03/2015 12:26:44
06A145 QTR039   A7-APD   A388 31000 29500 08/03/2015 12:27:09
4603D0 -------- OH-BLO   B712 32125 35000 08/03/2015 12:27:12
4CA9C3 RYR28UM  EI-EVC   B738 15825 2750  08/03/2015 12:27:16
341583 AEA6237  EC-IDT   B738 36825 37000 08/03/2015 12:27:18
484B91 KLM1620  PH-BGK   B737 38950 9350  08/03/2015 12:27:18
405A46 BAW431   G-EUUX   A320 9900  24000 08/03/2015 12:27:33
76CD69 SIA317   9V-SKI   A388 30250 30375 08/03/2015 12:27:42
4CA52D AZA44M   EI-DSB   A320 9125  34125 08/03/2015 12:27:54
896328 ETD19    A6-ETK   B77W 36000 34375 08/03/2015 12:28:01
4841BF PHRAC    PH-RAC   DA40 600   1400  08/03/2015 12:28:03
4005A4 TOM618   G-BYAW   B752 35000 35000 08/03/2015 12:28:03
4CA4EC -------- EI-DPH   B738 26475 27625 08/03/2015 12:28:12
4CA847 RYR78CQ  EI-EKY   B738 23000 -25   08/03/2015 12:28:51
44D1AB OOTMK    OO-TMK   P28A 100   7000  08/03/2015 12:29:55
406A94 -------- G-EZWT   A320 29725 29725 08/03/2015 12:30:04
4CA61E RYR251P  EI-DWR   B738 13850 14200 08/03/2015 12:30:06
48504B PHTDS    PH-TDS   DA40 7000  7000  08/03/2015 12:30:10
406A95 EZY94GR  G-EZWU   A320 25525 33025 08/03/2015 12:30:20
400B26 -------- G-CELF   B733 34025 34000 08/03/2015 12:30:21
43BE88 AFL262   VP-BZP   A320 31850 35025 08/03/2015 12:30:27
4CA764 RYR100X  EI-EFI   B738 18350 -25   08/03/2015 12:30:32
478387 -------- LN-RKI   A321 36000 36000 08/03/2015 12:30:33
3991E0 AFR158Q  F-HEPA   A320 8825  27725 08/03/2015 12:30:35
4067F1 -------- G-TAWN   B738 38000 38000 08/03/2015 12:30:37
406A0A LNX12GP  G-PEPI   E135 38000 32000 08/03/2015 12:30:43
3C49B2 BER139V  D-ABMR   B738 36000 27325 08/03/2015 12:30:49
484F15 KLM58C   PH-BGU   B737 36400 8350  08/03/2015 12:30:59
4CA358 NAX2475  EI-FHH   B738 36000 25525 08/03/2015 12:31:11
40631C EZY59LU  G-EZFX   A319 37975 38000 08/03/2015 12:31:13
34368E IBS3623  EC-LEA   A320 22175 31625 08/03/2015 12:31:34
4784E9 SAS837   LN-RRE   B738 38000 29775 08/03/2015 12:31:41
750290 MAS3     9M-MNC   A388 24700 35000 08/03/2015 12:31:42
45C266 PRI789   OY-PSF   B737 38050 39000 08/03/2015 12:31:59
AD8826 N971JB   N971JB   M20P 10000 10000 08/03/2015 12:32:05
44D1B8 OOTMX    OO-TMX   P28A 400   1800  08/03/2015 12:32:24
3C6466 CFG8XD   D-AICF   A320 33000 33000 08/03/2015 12:32:32
4010E9 EZY45BT  G-EZBU   A319 37975 7450  08/03/2015 12:32:53
484123 P4KUL    P4-KUL   E135 36000 22275 08/03/2015 12:33:11
3944E6 AFR1821  F-GRHG   A319 8950  36450 08/03/2015 12:33:16
06A0B1 QTR193   A7-BCM   B788 8050  -75   08/03/2015 12:34:03
3C6608 DLH5UP   D-AIPH   A320 37000 36975 08/03/2015 12:34:30
461F6E FIN837X  OH-LXM   A320 37975 36000 08/03/2015 12:34:36
4CA354 NAX21U   EI-FHD   B738 36000 37000 08/03/2015 12:34:43
4063E3 GOARS    G-OARS   C172 225   75    08/03/2015 12:34:50
3C6467 CFG6EH   D-AICG   A320 21525 29775 08/03/2015 12:34:52
392AF4 AFR461N  F-GKXU   A320 30000 7825  08/03/2015 12:35:04
3C674B DLH906   D-AIZK   A320 33650 34125 08/03/2015 12:35:52
42498A AFL2451  VQ-BHK   A321 33675 34600 08/03/2015 12:36:16
3424D1 VLG1333  EC-JYX   A320 325   22650 08/03/2015 12:36:18
40690D EZY56TX  G-EZWL   A320 26875 33000 08/03/2015 12:36:38
495146 TAP663C  CS-TJF   A321 8250  31650 08/03/2015 12:37:02
400CD0 EZY81GD  G-EZIP   A319 6625  0     08/03/2015 12:37:06
44D1B2 OOTMR    OO-TMR   P28A 400   2600  08/03/2015 12:37:21
484C1B -------- PH-EZG   E190 19900 22475 08/03/2015 12:37:57
4844F7 -------- PH-GVB   C172 1300  9175  08/03/2015 12:39:01
4495EB OOEOK    OO-EOK   C150 1200  1300  08/03/2015 12:39:11
40097F BAW697   G-EUUD   A320 36000 31575 08/03/2015 12:39:33
40123F BAW852   G-EUUS   A320 29750 35000 08/03/2015 12:39:36
AA44D0 UAL51    N76065   B764 29975 30000 08/03/2015 12:39:40
3C0C9E TUI7FC   D-ATUF   B738 36000 36000 08/03/2015 12:39:42
3C662D GWI602   D-AIQM   A320 25450 36125 08/03/2015 12:40:09
4CA914 RYR925J  EI-EPF   B738 34000 35000 08/03/2015 12:40:18
A7A08A UAL133   N59053   B764 32000 31975 08/03/2015 12:40:22
4840E7 -------- PH-KZK   F70  ----- ----- 08/03/2015 12:40:28
3C48C6 BER360J  D-ABFF   A320 36000 37025 08/03/2015 12:40:32
4CA2CB EIN661   EI-DER   A320 35975 35975 08/03/2015 12:40:32
4B8E01 PGT80TU  TC-CPA   B738 9325  2825  08/03/2015 12:40:38
405F0E EZY46UJ  G-EZFF   A319 38025 23875 08/03/2015 12:40:42
7806B4 CHH492   B-6519   A332 225   31425 08/03/2015 12:40:49
405F13 EZY65KC  G-EZTC   A320 36025 36000 08/03/2015 12:40:52
406ADE -------- G-TCDE   A321 36000 36000 08/03/2015 12:41:17
A8B3CC N66VS    N66VS    P210 1000  10000 08/03/2015 12:41:17
49516F RZO560   CS-TKO   A320 36775 35325 08/03/2015 12:41:44
4CA894 RYR6165  EI-ENH   B738 38000 25350 08/03/2015 12:41:49
344157 VLG8355  EC-LOC   A320 8600  34825 08/03/2015 12:41:49
484C24 KLM45J   PH-EZH   E190 10750 8400  08/03/2015 12:42:01
484186 TRA5052  PH-HZL   B738 28625 4600  08/03/2015 12:42:12
4BCDCE SXS2NE   TC-SNN   B738 19150 22250 08/03/2015 12:42:30
A2E45C AWE717   N286AY   A332 37975 37975 08/03/2015 12:42:57
3C612D GMI3078  D-AHIM   A319 34000 35000 08/03/2015 12:43:04
49523A CRL070   CS-TQZ   A343 15625 -75   08/03/2015 12:43:21
44D9B9 OOVMY    OO-VMY   P28A 900   3200  08/03/2015 12:43:23
4CA7AC -------- EI-EFW   B738 38000 38000 08/03/2015 12:44:05
4CA243 RYR907N  EI-DCM   B738 38000 24975 08/03/2015 12:44:06
3C5442 DLH3FM   D-AEBB   E190 11650 30725 08/03/2015 12:44:10
4840D5 KLM1281  PH-KZC   F70  10400 21950 08/03/2015 12:44:40
3C6603 DLH9WT   D-AIPC   A320 26000 37000 08/03/2015 12:44:44
44D1AE OOTMN    OO-TMN   P28A 200   1700  08/03/2015 12:44:49
40697C BAW791   G-EUYR   A320 38000 28450 08/03/2015 12:45:05
484132 -------- PH-BXC   B738 ----- ----- 08/03/2015 12:45:12
484F17 KLM1414  PH-BGX   B737 29175 8550  08/03/2015 12:45:23
4CA84D RYR790C  EI-EME   B738 18225 175   08/03/2015 12:45:27
732441 IRA724   EP-IBA   A306 11750 23125 08/03/2015 12:45:57
400B00 BAW2JA   G-EUXH   A321 17425 15175 08/03/2015 12:46:35
3CE3C1 ATL208A  D-CNOB   C25B 36000 35625 08/03/2015 12:46:43
44D263 TAY1349  OO-TSC   B77L 31975 32000 08/03/2015 12:46:43
3D2237 DELFB    D-ELFB   C172 575   650   08/03/2015 12:46:44
4CA27B RYR54SG  EI-DHR   B738 30725 37000 08/03/2015 12:46:47
400AF8 -------- G-EZDC   A319 37000 36975 08/03/2015 12:46:53
40624F BAW962H  G-EUYH   A320 34400 39000 08/03/2015 12:47:24
484F80 KLM1986  PH-EZX   E190 32000 8000  08/03/2015 12:47:24
3C6605 DLH1TX   D-AIPE   A320 36000 34100 08/03/2015 12:47:26
44D872 OOVCR    OO-VCR   C152 -50   0     08/03/2015 12:47:30
4248F4 AFL2169  VQ-BBC   A320 250   35000 08/03/2015 12:48:00
342105 IBS3645  EC-JFG   A320 34350 35000 08/03/2015 12:48:04
40083B BAW7LX   G-EUPE   A319 27075 32900 08/03/2015 12:48:06
4841D8 -------- PH-XRY   B737 25225 37300 08/03/2015 12:48:13
44D877 OOVCW    OO-VCW   C172 600   -100  08/03/2015 12:48:19
342104 IBS3684  EC-JFH   A320 37000 37000 08/03/2015 12:48:59
4CA555 BCY92N   EI-RJI   RJ85 7800  22000 08/03/2015 12:49:18
40057F -------- G-TCCA   B763 36000 34375 08/03/2015 12:49:33
4841BE PHRAB    PH-RAB   DA40 700   700   08/03/2015 12:49:55
300068 AZA107   I-BIXQ   A321 10525 30275 08/03/2015 12:49:56
3C675A DLH954   D-AIZZ   A320 37925 38000 08/03/2015 12:49:59
4492E4 BEL82T   OO-DWD   RJ1H 4525  -50   08/03/2015 12:50:05
48507F -------- PH-EXA   E190 11975 22275 08/03/2015 12:50:13
4BA919 THY1994  TC-JHY   B738 34975 35000 08/03/2015 12:50:31
4CA9D1 RYR44YQ  EI-EVI   B738 31725 37000 08/03/2015 12:50:53
3C6510 DLH453   D-AIHP   A346 37000 37000 08/03/2015 12:51:03
400A0E BAW37DA  G-EUUO   A320 36000 35000 08/03/2015 12:51:13
02A18E TAR789   TS-IMO   A319 125   18150 08/03/2015 12:51:17
4009D8 BAW778F  G-EUUK   A320 31125 37000 08/03/2015 12:51:34
48440F KLM767   PH-AOA   A332 7900  37000 08/03/2015 12:51:38
4CA520 BCY84D   EI-RJU   RJ85 5425  18000 08/03/2015 12:51:40
4841A9 TRA926G  PH-HZW   B738 34225 6025  08/03/2015 12:51:56
45AC2D SAS586   OY-KAM   A320 37000 37000 08/03/2015 12:52:03
738042 ELY007   4X-ELB   B744 32000 34000 08/03/2015 12:52:09
4CA359 NAX2496  EI-FHI   B738 29525 36975 08/03/2015 12:52:16
3C5CAC GMI3759  D-AGEL   B737 39000 39000 08/03/2015 12:52:55
47835E SAS531   LN-RCW   B736 39975 33325 08/03/2015 12:53:02
4CA5C8 EIN4684  EI-DVE   A320 25650 31000 08/03/2015 12:53:23
495282 TAP541D  CS-TTB   A319 26550 38925 08/03/2015 12:53:54
406B40 -------- G-ZBAM   A321 ----- ----- 08/03/2015 12:54:06
400DB3 -------- G-EZAP   A319 29900 29900 08/03/2015 12:54:49
8961A5 ETD41    A6-EYP   A332 40000 40000 08/03/2015 12:54:55
461F69 FIN35G   OH-LXH   A320 31925 37000 08/03/2015 12:55:15
4CA806 RYR40GK  EI-EKH   B738 8175  34075 08/03/2015 12:55:16
471F4F WZZ3DZ   HA-LWH   A320 35975 23775 08/03/2015 12:55:17
40087B BAW763   G-EUPL   A319 38075 28975 08/03/2015 12:55:18
48418C KLM52Y   PH-BXR   B739 35350 7925  08/03/2015 12:55:22
395024 HOP3383  F-GUBE   E145 9525  33000 08/03/2015 12:55:26
4008B2 BAW396   G-EUPR   A319 17000 0     08/03/2015 12:55:31
45AC2F SAS503   OY-KAO   A320 38025 28200 08/03/2015 12:55:39
484C51 -------- PH-EZM   E190 17350 19825 08/03/2015 12:55:40
4D00C1 LGL7590  LX-LGQ   B737 24000 24000 08/03/2015 12:55:44
3C6489 DLH36N   D-AIDI   A321 30000 30000 08/03/2015 12:55:46
896210 UAE15    A6-EGO   B77W 36000 32100 08/03/2015 12:56:04
4CA645 RYR8217  EI-DYC   B738 38000 38000 08/03/2015 12:56:26
4841DB TRA6094  PH-XRD   B737 27500 4575  08/03/2015 12:56:27
4B1A3B EZS42TR  HB-JYH   A319 33925 6900  08/03/2015 12:56:36
406674 BAW794   G-EUYN   A320 34350 37000 08/03/2015 12:56:52
47945C NAX3ZR   LN-NII   B738 34975 34975 08/03/2015 12:56:52
020073 RAM839J  CN-ROK   B738 300   8325  08/03/2015 12:56:54
4242D9 AFL2578  VP-BOC   A321 34000 27675 08/03/2015 12:57:03
495206 TAP602N  CS-TPF   F100 18850 150   08/03/2015 12:57:20
44C0A7 OOPEG    OO-PEG   P28A 400   1900  08/03/2015 12:57:27
AA78DE LAE2871  N774LA   B77L 7275  29000 08/03/2015 12:57:48
471F5C -------- HA-LWU   A320 2700  2475  08/03/2015 12:57:52
406B8F EZY2085  G-EZWW   A320 28800 35000 08/03/2015 12:57:53
4488DA OOBFZ    OO-BFZ   P28A 400   1400  08/03/2015 12:58:27
4CA302 RYR56Q   EI-DLW   B738 31475 35000 08/03/2015 12:58:27
44CC62 OOSCB    OO-SCB   ULAC 600   800   08/03/2015 12:58:45
4CA4EA RYR398Y  EI-DPF   B738 27300 6350  08/03/2015 12:58:54
896341 -------- A6-ETM   B77W 31000 31000 08/03/2015 12:59:15
44D8E1 OOVGA    OO-VGA   AS50 700   700   08/03/2015 12:59:28
484162 -------- PH-BXI   B738 30000 9650  08/03/2015 12:59:31
484F7E KLM1929  PH-EZV   E190 11625 36000 08/03/2015 12:59:36
4CAA5B RYR226Y  EI-EVW   B738 8150  12500 08/03/2015 12:59:37
485064 KLM1870  PH-EZY   E190 32875 8875  08/03/2015 12:59:53
44D1A9 OOTMI    OO-TMI   P28A 200   1800  08/03/2015 12:59:57
3C0C9A TUI2B    D-ATUB   B738 23875 34950 08/03/2015 13:00:15
3C49A5 BER233U  D-ABME   B738 36000 25475 08/03/2015 13:00:33
484ACB -------- PH-EZA   E190 12975 30000 08/03/2015 13:00:41
4CA246 RYR18UU  EI-DCP   B738 38000 25275 08/03/2015 13:00:45
4CA2AD RYR85JN  EI-DHZ   B738 31375 37000 08/03/2015 13:00:58
