SBS-1 Log from KAMPENHOUT for 17/01/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
4CA61C RYR65NW  EI-DWO   B738 38025 38000 17/01/2015 15:13:29
4CA6A5 RYR4054  EI-DYP   B738 36000 36000 17/01/2015 15:13:31
800732 AIC130   VT-ANL   B788 32625 37000 17/01/2015 15:14:02
020026 RAM850W  CN-RNQ   B737 31700 6975  17/01/2015 15:14:19
400FF3 -------- G-FDZB   B738 38000 38000 17/01/2015 15:14:52
406891 BAW277   G-ZBJD   B788 28550 39000 17/01/2015 15:15:24
484188 TRA37M   PH-XRA   B737 36075 4875  17/01/2015 15:15:36
4BBC4D OHY372   TC-OBM   A320 10600 24950 17/01/2015 15:15:38
896213 UAE16    A6-EGR   B77W 28225 33000 17/01/2015 15:15:45
60183D -------- EZ-A015  B738 28950 28900 17/01/2015 15:15:47
3C646A CFG4MD   D-AICJ   A320 35975 37000 17/01/2015 15:16:19
448EC5 -------- OO-CVE   C172 1000  1100  17/01/2015 15:17:20
780A62 CPA279   B-KQN    B77W 37000 28750 17/01/2015 15:17:43
44CE6D BEL841   OO-SSM   A319 350   20075 17/01/2015 15:17:44
4CA292 EIN4324  EI-DEL   A320 37025 37000 17/01/2015 15:17:54
400F0B VIR250   G-VRED   A346 29125 33000 17/01/2015 15:18:03
4CAA5B RYR271J  EI-EVW   B738 4275  2825  17/01/2015 15:18:25
400755 TOM75Y   G-BYAY   B752 37000 37000 17/01/2015 15:18:47
3C5822 -------- D-AFAB   CL60 ----- ----- 17/01/2015 15:18:48
4B1697 SWR129J  HB-IOL   A321 38000 37000 17/01/2015 15:19:02
40090D TOM4LM   G-OOBA   B752 30525 39000 17/01/2015 15:19:41
4847D8 PHCDS    PH-CDS   C152 800   800   17/01/2015 15:19:44
405638 EZY32WN  G-EZDJ   A319 17400 11650 17/01/2015 15:20:07
4065E0 BEE1859  G-FBJB   E170 38000 38000 17/01/2015 15:20:20
400955 MON2718  G-OZBX   A320 26075 35000 17/01/2015 15:20:23
4841AD -------- PH-BQN   B772 12400 21600 17/01/2015 15:20:32
3C6585 DLH910   D-AILE   A319 38000 31075 17/01/2015 15:21:10
4B1619 SWR30K   HB-IJP   A320 32925 38975 17/01/2015 15:22:12
ABB6B5 FDX5030  N854FD   B77L 24000 24000 17/01/2015 15:23:27
8691CC ANA277   JA785A   B77W 35775 32475 17/01/2015 15:23:28
4CA7BF -------- EI-DTG   A320 35375 38000 17/01/2015 15:23:49
4BAAC2 THY9ZL   TC-JVB   B738 35975 36000 17/01/2015 15:23:56
A3E4B1 N35YY    N35YY    AS50 1400  700   17/01/2015 15:24:14
4AC8BA SAS532   SE-REZ   B737 36050 38975 17/01/2015 15:24:27
49D092 -------- OK-NEM   A319 35300 36975 17/01/2015 15:24:33
502C55 BTI9FJ   YL-BBX   B733 10675 27900 17/01/2015 15:24:40
06A0A8 QTR028   A7-BCD   B788 41000 41000 17/01/2015 15:24:46
484108 -------- PH-MCW   MD11 15450 14100 17/01/2015 15:25:02
8960E1 UAE40    A6-EBZ   B77W 33000 33000 17/01/2015 15:25:21
4CA64B RYR57WF  EI-DYI   B738 40000 33925 17/01/2015 15:25:30
4CAA76 AZA149   EI-RDJ   E170 775   17925 17/01/2015 15:25:46
484C25 KLM1655  PH-EZI   E190 11900 36500 17/01/2015 15:26:31
400879 BAW40YL  G-EUPJ   A319 36750 34975 17/01/2015 15:26:45
47871A NAX28G   LN-NOX   B738 38000 37975 17/01/2015 15:27:03
40612D EZY73KP  G-EZFK   A319 37975 38000 17/01/2015 15:27:36
484B00 -------- PH-KZS   F70  19150 16075 17/01/2015 15:27:53
3C0A52 SXD6BR   D-ASXP   B738 36700 25150 17/01/2015 15:27:54
76CD72 SIA308   9V-SKR   A388 40000 32125 17/01/2015 15:28:05
4CA914 RYR18RR  EI-EPF   B738 38000 27825 17/01/2015 15:28:09
44CE6E BEL9GV   OO-SSN   A319 425   21700 17/01/2015 15:28:26
44D1A8 OOTMH    OO-TMH   P28A 400   200   17/01/2015 15:28:29
484C26 KLM53M   PH-EZK   E190 15225 37000 17/01/2015 15:28:36
44CDC4 BEL3734  OO-SND   A320 20175 300   17/01/2015 15:29:14
4CA1E6 -------- EI-DBU   B763 37000 37000 17/01/2015 15:29:29
4B16BB SWR729   HB-IPV   A319 11900 38925 17/01/2015 15:29:47
44CE72 BEL8LC   OO-SSR   A319 425   13100 17/01/2015 15:29:49
4AC946 SAS504   SE-RJF   A320 33000 32950 17/01/2015 15:30:13
44D1B8 OOTMX    OO-TMX   P28A 600   200   17/01/2015 15:30:18
448603 -------- OO-APC   C150 ----- ----- 17/01/2015 15:30:19
47A472 NAX9CQ   LN-NGT   B738 36000 35975 17/01/2015 15:30:35
4CA9D4 RYR549D  EI-EVL   B738 27950 37000 17/01/2015 15:30:45
4009C6 BAW883   G-EUUI   A320 34000 29200 17/01/2015 15:31:03
471F49 WZZ216   HA-LWB   A320 6425  20600 17/01/2015 15:31:05
4692D7 -------- SX-DVW   A320 35875 35250 17/01/2015 15:31:11
484F7E KLM29L   PH-EZV   E190 13300 29800 17/01/2015 15:31:19
4CA56B RYR59AQ  EI-DWF   B738 36000 36000 17/01/2015 15:31:47
4BAB24 THY9XT   TC-JYD   B739 350   24125 17/01/2015 15:31:54
400982 -------- G-EUUG   A320 35900 35825 17/01/2015 15:31:57
0200EA RAM832L  CN-RGG   B738 17675 275   17/01/2015 15:32:16
484ACB -------- PH-EZA   E190 13500 28800 17/01/2015 15:32:33
40041B BAW780F  G-BNWA   B763 36650 37000 17/01/2015 15:32:45
484EF6 -------- PH-OBO   RV7  1375  1375  17/01/2015 15:32:49
49528C TAP757W  CS-TTL   A319 38975 39000 17/01/2015 15:33:13
A8699A GTI8442  N641GT   B763 30450 36050 17/01/2015 15:33:23
406AF3 MON472   G-ZBAJ   A321 32975 32950 17/01/2015 15:33:33
4841A6 KLM1012  PH-BXT   B739 18725 15225 17/01/2015 15:33:36
4B160D -------- HB-IJD   A320 39025 39000 17/01/2015 15:33:38
400801 -------- G-EUPA   A319 35925 38025 17/01/2015 15:33:39
70203E BBC017   S2-AFO   B77W 36000 35000 17/01/2015 15:33:44
4067EF TOM4XT   G-TAWL   B738 33650 37000 17/01/2015 15:33:55
3C0CA1 TUI6H    D-ATUI   B738 37375 24975 17/01/2015 15:33:57
4CA244 RYR78PR  EI-DCN   B738 29375 37000 17/01/2015 15:34:15
484445 KLM671   PH-AOF   A332 13850 30625 17/01/2015 15:35:02
40076A MON4733  G-MARA   A321 35975 31500 17/01/2015 15:35:27
484438 PHFLD    PH-FLD   DA40 4500  4200  17/01/2015 15:35:55
44AEF3 OOKWS    OO-KWS   C152 1400  1300  17/01/2015 15:36:09
4BA745 PGT52ZD  TC-IZE   B738 38000 26075 17/01/2015 15:36:10
4B1788 SWR105L  HB-IXS   RJ1H 24500 26300 17/01/2015 15:36:12
4CA1D4 RYR19WU  EI-DAN   B738 38000 38000 17/01/2015 15:36:49
400F9A BAW2761  G-DBCK   A319 10550 24000 17/01/2015 15:36:53
4CA4F3 RYR23RH  EI-DPO   B738 5675  22000 17/01/2015 15:37:04
3C6441 DLH1MN   D-AIBA   A319 38000 33200 17/01/2015 15:37:08
4006EB EXS866   G-GDFK   B733 33975 34000 17/01/2015 15:37:26
448E5A OOCRZ    OO-CRZ   PA38 1975  1425  17/01/2015 15:37:32
0C8007 SLM993   PZ-TCP   A343 9625  27875 17/01/2015 15:37:54
4CA7AB RYR3015  EI-EFV   B738 38000 27775 17/01/2015 15:38:17
A1F8CD N226RL   N226RL   M20P 1800  1400  17/01/2015 15:38:35
471F55 WZZZ113  HA-LWN   A320 14275 20125 17/01/2015 15:38:48
44D1B6 OOTMV    OO-TMV   PA44 625   900   17/01/2015 15:39:09
AE022F RCH337   86-0038  DC10 33975 34025 17/01/2015 15:39:12
4008B2 BAW908N  G-EUPR   A319 33000 22675 17/01/2015 15:39:47
4CA25A RYR31HJ  EI-DHE   B738 26650 39000 17/01/2015 15:40:05
40655B EXS934   G-GDFD   B738 38000 38000 17/01/2015 15:40:07
406B41 MON2608  G-ZBAL   A321 29800 38950 17/01/2015 15:40:09
3C70C3 GEC8189  D-ALFC   B77L 39000 31000 17/01/2015 15:40:41
405F0D EZY48XH  G-EZFE   A319 38050 25925 17/01/2015 15:40:52
4951D5 TAP527   CS-TNU   A320 39000 39025 17/01/2015 15:41:01
484AA1 TRA2K    PH-HSW   B738 35825 5650  17/01/2015 15:41:09
405456 BAW954M  G-EUUV   A320 27750 37000 17/01/2015 15:41:15
48492B PHPCA    PH-PCA   DA40 11125 8475  17/01/2015 15:41:22
4B187F -------- HB-JHF   A333 36000 36000 17/01/2015 15:41:47
484CB5 -------- PH-BGN   B737 22350 22650 17/01/2015 15:41:50
4B846A SVA934   TC-ACJ   B744 12275 27625 17/01/2015 15:41:55
406134 -------- G-EZFS   A319 38000 38000 17/01/2015 15:42:02
4CA1B9 RYR62UX  EI-DAH   B738 37000 37000 17/01/2015 15:42:11
4062A3 TOM9HW   G-OOBP   B752 37000 37000 17/01/2015 15:42:51
484ACC KLM1961  PH-EZB   E190 13275 36000 17/01/2015 15:42:52
4CA913 RYR98EL  EI-EPE   B738 37000 37000 17/01/2015 15:42:53
4B37D8 -------- HB-VDW   LJ45 41000 41000 17/01/2015 15:42:56
484C50 KLM1415  PH-EZL   E190 14675 37000 17/01/2015 15:43:25
06A03F QTR024   A7-AFP   A332 36525 37000 17/01/2015 15:43:49
484C2C PHENP    PH-ENP   C06T 2500  2900  17/01/2015 15:43:59
4008B1 BAW9272  G-EUPP   A319 38000 30050 17/01/2015 15:44:05
3C7262 BER113N  D-ALSB   A321 24025 33000 17/01/2015 15:44:06
3C49AB BER138W  D-ABMK   B738 37000 37000 17/01/2015 15:44:07
3C6514 DLH459   D-AIHT   A346 37050 37050 17/01/2015 15:44:15
406769 BEE9901  G-FBJG   E170 35000 35000 17/01/2015 15:44:26
451E93 WOW184   LZ-MDC   A320 36000 35975 17/01/2015 15:44:32
406091 BAW891   G-EUYE   A320 36025 30800 17/01/2015 15:44:33
394A15 AFR275   F-GSQV   B77W 38000 25325 17/01/2015 15:44:43
3C6465 CFG5VH   D-AICE   A320 35975 25000 17/01/2015 15:45:12
4CA648 RYR1215  EI-DYF   B738 38000 38000 17/01/2015 15:45:53
4066CE TOM4CG   G-TAWG   B738 34000 35000 17/01/2015 15:45:58
3D2062 DEKNA    D-EKNA   M20P 14200 20700 17/01/2015 15:46:10
896343 ETD20    A6-ETO   B77W 26925 35000 17/01/2015 15:46:14
4CA2DA RYR67R   EI-DLN   B738 19450 3150  17/01/2015 15:46:28
502C54 BTI9AH   YL-BBJ   B733 37000 33975 17/01/2015 15:47:09
4CA9D0 RYR88EA  EI-EVH   B738 37000 37000 17/01/2015 15:47:38
45AC2C SAS505   OY-KAL   A320 38025 33650 17/01/2015 15:47:44
461F39 FIN6PX   OH-LVL   A319 34025 39000 17/01/2015 15:47:49
0100DC MSR758   SU-GCN   B738 12500 27575 17/01/2015 15:48:13
40057F -------- G-TCCA   B763 31025 31025 17/01/2015 15:48:14
4CA2C1 RYR93XC  EI-DLD   B738 8050  29600 17/01/2015 15:48:33
44ADAE -------- OO-KMN   R44  800   800   17/01/2015 15:48:50
4BD147 CND697   TC-TJG   B738 14475 32900 17/01/2015 15:49:25
471F53 WZZ87Q   HA-LWL   A320 33275 35000 17/01/2015 15:49:25
484F7C -------- PH-EZT   E190 11375 31200 17/01/2015 15:49:39
344501 VLG8993  EC-MBT   A320 550   26350 17/01/2015 15:49:44
A6663F N511MF   N511MF   PTS2 2200  0     17/01/2015 15:49:44
4CA72E -------- EI-ECR   C25A 11100 5900  17/01/2015 15:50:06
3C0C9D -------- D-ATUE   B738 35000 35000 17/01/2015 15:50:15
400EFC -------- G-EZBB   A319 29425 27925 17/01/2015 15:50:20
406AE2 BAW859   G-EUYV   A320 38025 30475 17/01/2015 15:50:36
3E3F1F -------- D-IPCH   C25A 38675 41000 17/01/2015 15:50:58
400FDD EZY69DL  G-EZBL   A319 38000 38025 17/01/2015 15:50:58
4CA764 RYR2983  EI-EFI   B738 575   32800 17/01/2015 15:51:15
3950CB AFR1510  F-GUGL   A318 35925 39000 17/01/2015 15:51:27
40660E TOM20T   G-FDZZ   B738 36975 37000 17/01/2015 15:51:52
44D073 TCW647C  OO-TCS   A319 18125 125   17/01/2015 15:51:57
4CA2A9 RYR2088  EI-DHV   B738 38000 39000 17/01/2015 15:52:04
4CA1BA RYR200H  EI-DAI   B738 38000 26650 17/01/2015 15:52:13
4005ED VIR901V  G-VSUN   A343 35000 33050 17/01/2015 15:52:40
01002E MSR725   SU-GBV   A321 10925 50    17/01/2015 15:53:35
44D1B0 OOTMP    OO-TMP   P28A 500   300   17/01/2015 15:53:36
45C10B -------- OY-PHK   P28A 1400  1400  17/01/2015 15:53:52
400E5A EZY16YP  G-EZAX   A319 10275 37825 17/01/2015 15:54:29
40643D EZY32BX  G-EZUC   A320 38000 38000 17/01/2015 15:54:47
4BA90C THY1ZK   TC-JHL   B738 28700 37000 17/01/2015 15:55:44
44A98F JAF3JX   OO-JLO   B738 8475  2875  17/01/2015 15:55:57
400D5B -------- G-DBCH   A319 32425 31975 17/01/2015 15:56:30
484F80 KLM1447  PH-EZX   E190 12275 30925 17/01/2015 15:56:46
01015D MSR778   SU-GDU   A333 30475 39000 17/01/2015 15:56:51
501D1D CTN492   9A-CTH   A319 37975 37625 17/01/2015 15:57:05
47A743 NAX5361  LN-NGM   B738 34000 35825 17/01/2015 15:57:28
4BAAC4 THY9XJ   TC-JVD   B738 38000 33200 17/01/2015 15:57:35
06A144 QTR004   A7-APC   A388 25850 39000 17/01/2015 15:57:38
48507F KLM1021  PH-EXA   E190 11750 24000 17/01/2015 15:57:40
4008B4 BAW817   G-EUPT   A319 38025 30150 17/01/2015 15:57:40
4841D8 TRA788J  PH-XRY   B737 30125 6500  17/01/2015 15:58:20
405F13 EZY8402  G-EZTC   A320 38000 24800 17/01/2015 15:58:22
484842 PHCAQ    PH-CAQ   PELI 2500  2600  17/01/2015 15:58:33
471F4C WZZ6TM   HA-LWE   A320 32750 35025 17/01/2015 15:58:34
44D071 TCW509C  OO-TCQ   A320 18675 150   17/01/2015 15:58:45
3949E0 AFR291   F-GSPA   B772 39975 26500 17/01/2015 15:58:50
4CA96E -------- EI-ESO   B738 36050 37000 17/01/2015 15:59:16
4840D5 -------- PH-KZC   F70  15350 16250 17/01/2015 15:59:19
4CA5DA BCY425   EI-RJX   RJ85 31975 32000 17/01/2015 15:59:33
394C0A AFR1535  F-GTAK   A321 38000 29300 17/01/2015 16:00:24
3E255E FFD525   D-IFIS   C25A 14200 35000 17/01/2015 16:00:34
3C09EE GMI3247  D-ASTT   A319 37975 37000 17/01/2015 16:00:39
3C612C GMI7811  D-AHIL   A319 37975 38000 17/01/2015 16:00:48
400ABD BEE3KB   G-JEDU   DH8D 13900 24000 17/01/2015 16:01:20
406A35 BAW169   G-STBJ   B77W 33000 33000 17/01/2015 16:01:29
448EC5 OOCVE    OO-CVE   C172 1700  1400  17/01/2015 16:01:32
40697B BAW975H  G-EUYP   A320 38000 33675 17/01/2015 16:01:38
4A082A BMS223   YR-BAJ   B734 9200  225   17/01/2015 16:02:04
44CC62 OOSCB    OO-SCB   ULAC 1700  0     17/01/2015 16:02:21
406B05 BAW168   G-STBL   B77W 33000 33000 17/01/2015 16:02:25
4CA4F0 RYR5322  EI-DPL   B738 39025 39000 17/01/2015 16:02:40
405F0E EZY14PE  G-EZFF   A319 38025 38000 17/01/2015 16:02:57
451E8B LZB851   LZ-FBA   A319 35925 29400 17/01/2015 16:03:52
484131 KLM1930  PH-BXB   B738 39200 9250  17/01/2015 16:04:31
44C8C6 -------- OO-RFF   R44  600   500   17/01/2015 16:04:40
47A6CE NAX2WB   LN-NGO   B738 38000 38125 17/01/2015 16:05:14
4CAA45 AZA74F   EI-RDG   E170 32075 7775  17/01/2015 16:06:15
3D3698 -------- -------- ---- 8000  8000  17/01/2015 16:06:28
4CA76F EIN4326  EI-EDP   A320 34975 35000 17/01/2015 16:06:38
4CAB4C TSO353   EI-RUL   B737 38000 30625 17/01/2015 16:06:38
400CEB BAW818   G-EUXI   A321 34100 37000 17/01/2015 16:06:53
3C6632 GWI92Z   D-AIQR   A320 35625 39000 17/01/2015 16:07:47
3C6650 -------- D-AIRP   A321 34000 34000 17/01/2015 16:08:09
4951CB TAP773   CS-TNK   A320 38000 39050 17/01/2015 16:08:39
4008E1 TCX16TC  G-JMAB   B753 22975 35000 17/01/2015 16:09:42
44D1B1 OOTMQ    OO-TMQ   P28A 1300  900   17/01/2015 16:10:00
40601F BAW147   G-MEDU   A321 26350 33050 17/01/2015 16:10:05
04008A ETH3725  ET-ARH   B77F 975   24000 17/01/2015 16:10:09
406A3E BAW446   G-EUYU   A320 14750 12925 17/01/2015 16:10:40
4CA1B2 RYR8117  EI-DAC   B738 29100 37000 17/01/2015 16:11:14
71BF00 AAR501   HL7700   B772 38000 31200 17/01/2015 16:12:34
3965AE -------- F-GZNO   B77W ----- ----- 17/01/2015 16:13:16
4CA2CB EIN345   EI-DER   A320 38000 37975 17/01/2015 16:13:26
40697C BAW701   G-EUYR   A320 36050 32775 17/01/2015 16:14:30
502C44 BTI28P   YL-BBN   B735 35975 25650 17/01/2015 16:14:57
47831F SAS809   LN-RPX   B736 40000 32825 17/01/2015 16:14:57
405457 BAW51K   G-EUUW   A320 29150 36975 17/01/2015 16:14:58
401152 BEE3VX   G-JECX   DH8D 23000 15300 17/01/2015 16:15:11
484CC3 -------- PH-EZS   E190 19325 16825 17/01/2015 16:15:27
3986E8 AFR1524  F-HBXI   E170 35550 37000 17/01/2015 16:15:54
44D1A9 OOTMI    OO-TMI   P28A 300   100   17/01/2015 16:16:27
4007EC BAW119   G-YMMA   B772 24850 35000 17/01/2015 16:16:31
40665F TOM43P   G-TAWB   B738 36975 37000 17/01/2015 16:17:20
396441 AFR139   F-GZCB   A332 38000 25900 17/01/2015 16:17:28
4CA8E7 RYR2407  EI-ENV   B738 40000 24000 17/01/2015 16:18:00
440701 NLY666P  OE-IXC   E190 29025 41000 17/01/2015 16:18:06
40690C EZY74RX  G-EZWK   A320 38050 38000 17/01/2015 16:18:09
4010DD BAW555   G-EUXM   A321 34050 33950 17/01/2015 16:18:13
3C4581 BOX410   D-AALA   B77L 29975 29975 17/01/2015 16:18:15
020108 MAC113   CN-NMG   A320 17575 225   17/01/2015 16:18:35
02A18D -------- TS-IMN   A320 36000 35925 17/01/2015 16:19:16
4787B0 NAX3615  LN-NGG   B738 38125 39000 17/01/2015 16:19:17
4067F1 TOM5AK   G-TAWN   B738 36975 36975 17/01/2015 16:19:19
400942 -------- G-EUOF   A319 36325 35825 17/01/2015 16:19:43
44A826 JAF8WP   OO-JAF   B738 15850 200   17/01/2015 16:19:50
484339 KZR941   P4-FAS   B752 40000 34650 17/01/2015 16:19:51
4AC953 SAS4684  SE-RJS   B737 41000 41000 17/01/2015 16:20:39
3951EB -------- F-GUPL   DA40 4400  2300  17/01/2015 16:21:00
4243D0 ABW602   VQ-BVR   B748 35000 32125 17/01/2015 16:21:07
3C49E8 CFG9CA   D-ABOH   B753 36000 25300 17/01/2015 16:21:10
45AC39 SAS583   OY-KAY   A320 34000 35000 17/01/2015 16:21:19
449887 AAB452   OO-FDG   F2TH 23000 400   17/01/2015 16:21:26
4CA73D RYR3229  EI-EBV   B738 37250 38000 17/01/2015 16:24:02
43C6FA -------- ZZ337    A332 35000 27000 17/01/2015 16:24:02
400C4E -------- G-EZIL   A319 32000 31950 17/01/2015 16:24:02
4CA1D1 RYR22RM  EI-DAR   B738 14650 31325 17/01/2015 16:24:27
4619CB JTG902   OH-JTZ   B737 38975 38975 17/01/2015 16:24:47
495296 TAP662   CS-TTV   A319 32825 7800  17/01/2015 16:24:50
478740 NAX2487  LN-DYL   B738 36000 33850 17/01/2015 16:25:16
400691 BAW256   G-CIVP   B744 38000 34700 17/01/2015 16:25:19
394A14 AFR117   F-GSQU   B77W 35975 24900 17/01/2015 16:25:25
4000F9 -------- VP-BWA   A319 26375 32950 17/01/2015 16:26:13
484AD0 TFL545   PH-TFB   B738 10500 33775 17/01/2015 16:26:29
406674 BAW605   G-EUYN   A320 37975 37950 17/01/2015 16:26:38
4CA912 RYR6317  EI-EPD   B738 13025 3075  17/01/2015 16:26:52
43C0FF RRR5630  ZH882    C30J 27000 27000 17/01/2015 16:27:27
4BA930 THY2LV   TC-JIP   A332 30975 29175 17/01/2015 16:27:40
3C682E -------- D-AJAN   CL60 34850 34850 17/01/2015 16:27:47
4067F3 TOM3FH   G-TAWP   B738 37000 37000 17/01/2015 16:28:24
4CA767 RYR35RQ  EI-EFL   B738 22000 3100  17/01/2015 16:28:36
4CA622 RYR8267  EI-DWV   B738 38000 28950 17/01/2015 16:29:25
44DA45 -------- OO-VRE   C172 1900  1400  17/01/2015 16:29:39
484F07 KLM1829  PH-BGP   B737 10825 32300 17/01/2015 16:29:42
4CA56A RYR31QK  EI-DWE   B738 37000 37000 17/01/2015 16:29:51
344508 PVG671P  EC-LZO   B763 38000 37975 17/01/2015 16:29:54
3950CD AFR140F  F-GUGN   A318 22675 32425 17/01/2015 16:30:10
3C4DCB GWI56N   D-ACNK   CRJ9 31000 16075 17/01/2015 16:30:18
71C274 KAL907   HL8274   B77W 35975 35575 17/01/2015 16:30:29
484BD1 KLM29W   PH-EZF   E190 13700 30000 17/01/2015 16:32:17
471F61 WZZ865   HA-LWZ   A320 31775 35050 17/01/2015 16:32:23
406322 EZY37BN  G-EZGD   A319 10975 24000 17/01/2015 16:32:43
405B67 EZY59NJ  G-EZDN   A319 37975 38000 17/01/2015 16:32:56
400C50 EZY58HN  G-EZIN   A319 38050 38025 17/01/2015 16:33:40
4841DB TRA5A    PH-XRD   B737 7775  36775 17/01/2015 16:34:22
4010DC BAW779C  G-EUXL   A321 38000 34425 17/01/2015 16:34:32
4CA8E6 RYR28UM  EI-ENT   B738 19275 3125  17/01/2015 16:34:56
4840E2 KLM69J   PH-KZE   F70  13550 30500 17/01/2015 16:35:10
44CE07 OOSPG    OO-SPG   PA18 0     0     17/01/2015 16:35:18
4CA7A8 RYR616J  EI-EFR   B738 39000 39000 17/01/2015 16:35:29
3C644A -------- D-AIBJ   A319 ----- ----- 17/01/2015 16:36:11
4CA90F RYR427X  EI-EPA   B738 16550 17625 17/01/2015 16:36:16
484FDF KLM1093  PH-BCE   B738 11400 32000 17/01/2015 16:36:23
3C658E DLH980   D-AILN   A319 33425 38000 17/01/2015 16:36:43
405638 EZY59ET  G-EZDJ   A319 9000  24000 17/01/2015 16:36:59
44CC61 OOSCA    OO-SCA   CRUZ 900   1100  17/01/2015 16:37:00
400937 BAW1DL   G-EUOB   A319 25450 32000 17/01/2015 16:37:04
3C49E7 VKG3733  D-ABOG   B753 34000 34000 17/01/2015 16:37:38
400789 TOM40J   G-CPEV   B752 29625 36975 17/01/2015 16:38:55
4007EE BAW9     G-YMMC   B772 29350 33000 17/01/2015 16:38:55
3C674D DLH5RV   D-AIZM   A320 35975 36000 17/01/2015 16:39:10
4000FB AFL2573  VP-BDM   A319 33000 33000 17/01/2015 16:39:15
4CA2A8 RYR53DQ  EI-DHT   B738 38000 25900 17/01/2015 16:39:27
400CD1 EZY14VG  G-EZIR   A319 38050 23825 17/01/2015 16:39:30
06A078 QTR008   A7-BAK   B77W 27925 35000 17/01/2015 16:39:38
3944C6 HOP3575  F-GRGG   E145 11425 31000 17/01/2015 16:40:00
4B160B -------- HB-IJB   A320 37750 37750 17/01/2015 16:40:00
3991E1 AFR1685  F-HEPB   A320 10250 31900 17/01/2015 16:40:45
3C4AA3 -------- D-ABUC   B763 31000 31025 17/01/2015 16:41:18
424118 AFL2463  VP-BKC   A320 31425 31950 17/01/2015 16:41:47
45ACC6 SAS1593  OY-KFF   CRJ9 4175  250   17/01/2015 16:42:14
400E51 BAW149   G-MEDM   A321 28225 34975 17/01/2015 16:42:55
4495B0 -------- OO-EMP   B407 900   900   17/01/2015 16:42:56
34444B IBS3731  EC-LRG   A320 39000 38975 17/01/2015 16:43:47
392AEC -------- F-GKXM   A320 33450 33450 17/01/2015 16:44:05
40653B -------- G-EZGL   A319 ----- ----- 17/01/2015 16:44:06
3C5448 DLH4RP   D-AEBH   E190 38000 38000 17/01/2015 16:44:08
4CA72E -------- EI-ECR   C25A 24000 24000 17/01/2015 16:44:10
484B32 KLM21L   PH-EZE   E190 11775 17000 17/01/2015 16:44:43
48ADA2 LOT279   SP-LNC   E190 36000 34000 17/01/2015 16:44:45
4840E3 KLM83R   PH-KZF   F70  11250 23000 17/01/2015 16:44:46
3C0C9B TUI9KX   D-ATUC   B738 36000 37000 17/01/2015 16:45:02
78072A YZR7451  B-2437   B744 11400 19000 17/01/2015 16:45:18
47945C NAX8KB   LN-NII   B738 36000 37000 17/01/2015 16:45:56
4CA9C4 RYR69CW  EI-EVD   B738 37000 37000 17/01/2015 16:46:15
400804 BAW966   G-EUPD   A319 36100 39025 17/01/2015 16:46:15
4BAAAA THY4KF   TC-JUJ   A320 7200  0     17/01/2015 16:46:35
3946E3 AFR1889  F-GRXD   A319 29200 26675 17/01/2015 16:46:37
400A8A TOM1CM   G-OOBH   B752 27550 37975 17/01/2015 16:47:10
394C19 AFR260J  F-GTAZ   A321 30275 32950 17/01/2015 16:47:33
48455D -------- PH-BGF   B737 28900 32250 17/01/2015 16:47:50
4CA7B6 RYR43NV  EI-EGA   B738 5925  2825  17/01/2015 16:47:57
485065 KLM1773  PH-EZZ   E190 11250 29000 17/01/2015 16:48:13
3950CC AFR1851  F-GUGM   A318 37975 27625 17/01/2015 16:48:32
449730 OOEYP    OO-EYP   EC20 500   400   17/01/2015 16:49:25
4A0662 ROT392W  YR-ASB   A318 30375 39025 17/01/2015 16:49:27
AE1240 RCH627   04-4135  C17  26400 32000 17/01/2015 16:50:02
484C5A TRA1N    PH-HSC   B738 9200  36650 17/01/2015 16:50:49
4B16BE SWR35T   HB-IPY   A319 37250 36950 17/01/2015 16:50:55
4845EB TFL678   PH-TFA   B738 35750 8125  17/01/2015 16:51:32
4BA8C7 THY9NR   TC-JFG   B738 7000  32375 17/01/2015 16:51:44
47A595 NAX2BL   LN-NGR   B738 36000 37000 17/01/2015 16:51:59
44C1E7 G11      G11      EXPL 500   200   17/01/2015 16:52:16
44A82F JAF4GV   OO-JAO   B737 18175 6000  17/01/2015 16:52:27
3C5430 BCS771   D-AEAP   A306 11050 21975 17/01/2015 16:52:45
494103 -------- CS-PHC   E55P 40000 40000 17/01/2015 16:53:16
3C6630 GWI5101  D-AIQP   A320 36000 25650 17/01/2015 16:53:35
740730 RJA152   JY-AYP   A319 12775 26725 17/01/2015 16:54:53
E8043A -------- CC-BBC   B788 39975 38950 17/01/2015 16:54:57
343348 AEA1093  EC-KYP   E190 28950 8150  17/01/2015 16:55:04
406666 EZY35WP  G-EZUL   A320 36025 35975 17/01/2015 16:55:10
478396 SAS527   LN-RRO   B736 40000 39975 17/01/2015 16:55:16
4841D5 TRA5012  PH-XRB   B737 40000 8425  17/01/2015 16:55:21
AC45D5 -------- N890FD   B77L ----- ----- 17/01/2015 16:55:37
484188 TRA9K    PH-XRA   B737 6675  35000 17/01/2015 16:55:38
3C49C1 BER133Z  D-ABNA   A320 36000 37025 17/01/2015 16:55:47
4D2025 -------- 9H-AEO   A320 37950 37975 17/01/2015 16:55:51
48416F KLM1745  PH-KZM   F70  11600 23000 17/01/2015 16:56:03
4CA85C AZA88Z   EI-EIB   A320 10325 200   17/01/2015 16:56:45
